# reactions: 4
Time	S1	S2	S3	Fired Reaction
7.320833846872084e-06	99881.0	59.0	0.0	 2
7.533849203816398e-06	99879.0	60.0	0.0	 2
7.591880832409475e-06	99877.0	61.0	0.0	 2
7.608459758555108e-06	99875.0	62.0	0.0	 2
7.636215313315621e-06	99873.0	63.0	0.0	 2
7.744914580494113e-06	99871.0	64.0	0.0	 2
7.895836759925238e-06	99869.0	65.0	0.0	 2
7.956344051699765e-06	99867.0	66.0	0.0	 2
8.017339177710493e-06	99865.0	67.0	0.0	 2
8.141360191550365e-06	99863.0	68.0	0.0	 2
8.17629618185823e-06	99861.0	69.0	0.0	 2
8.309156562328436e-06	99859.0	70.0	0.0	 2
8.36025976064157e-06	99857.0	71.0	0.0	 2
8.405751891285719e-06	99855.0	72.0	0.0	 2
8.460737985852392e-06	99853.0	73.0	0.0	 2
8.560838932209102e-06	99851.0	74.0	0.0	 2
8.635986760146039e-06	99849.0	75.0	0.0	 2
8.73173634851195e-06	99847.0	76.0	0.0	 2
8.734784084177327e-06	99845.0	77.0	0.0	 2
8.773977189733252e-06	99843.0	78.0	0.0	 2
8.95446360705001e-06	99841.0	79.0	0.0	 2
9.10486781614502e-06	99839.0	80.0	0.0	 2
9.163039087400092e-06	99837.0	81.0	0.0	 2
9.32827276826345e-06	99835.0	82.0	0.0	 2
9.440703139777363e-06	99833.0	83.0	0.0	 2
9.633686037093755e-06	99831.0	84.0	0.0	 2
9.637185622094868e-06	99829.0	85.0	0.0	 2
9.647954020659207e-06	99827.0	86.0	0.0	 2
9.694818597735028e-06	99825.0	87.0	0.0	 2
9.709786188534934e-06	99823.0	88.0	0.0	 2
9.712071449957292e-06	99821.0	89.0	0.0	 2
9.717593781106764e-06	99819.0	90.0	0.0	 2
1.0088480461816495e-05	99817.0	91.0	0.0	 2
1.0168482442032126e-05	99815.0	92.0	0.0	 2
1.0245110427687483e-05	99813.0	93.0	0.0	 2
1.0299704473507157e-05	99811.0	94.0	0.0	 2
1.0676163816015753e-05	99809.0	95.0	0.0	 2
1.0761228202790209e-05	99807.0	96.0	0.0	 2
1.0928632579283188e-05	99805.0	97.0	0.0	 2
1.097388120369562e-05	99803.0	98.0	0.0	 2
1.099328773952035e-05	99801.0	99.0	0.0	 2
1.1118962222468275e-05	99799.0	100.0	0.0	 2
1.1126008043232308e-05	99797.0	101.0	0.0	 2
1.1258403854597098e-05	99795.0	102.0	0.0	 2
1.131302405120362e-05	99793.0	103.0	0.0	 2
1.14825705221026e-05	99791.0	104.0	0.0	 2
1.1534450083049176e-05	99789.0	105.0	0.0	 2
1.163129788327902e-05	99787.0	106.0	0.0	 2
1.1887439157362478e-05	99785.0	107.0	0.0	 2
1.1980490763598473e-05	99783.0	108.0	0.0	 2
1.1982843368618316e-05	99781.0	109.0	0.0	 2
1.2072745107808463e-05	99779.0	110.0	0.0	 2
1.2101225202638996e-05	99777.0	111.0	0.0	 2
1.230042826797324e-05	99775.0	112.0	0.0	 2
1.2356146875185886e-05	99773.0	113.0	0.0	 2
1.244171998418743e-05	99771.0	114.0	0.0	 2
1.247712215316282e-05	99769.0	115.0	0.0	 2
1.250315192531781e-05	99767.0	116.0	0.0	 2
1.2776471266849139e-05	99765.0	117.0	0.0	 2
1.2809722362359731e-05	99763.0	118.0	0.0	 2
1.296271075710379e-05	99761.0	119.0	0.0	 2
1.3039406493416132e-05	99759.0	120.0	0.0	 2
1.3260814784226782e-05	99757.0	121.0	0.0	 2
1.3335331754833828e-05	99755.0	122.0	0.0	 2
1.3463666007721857e-05	99753.0	123.0	0.0	 2
1.3470219920452659e-05	99751.0	124.0	0.0	 2
1.3771514119512639e-05	99749.0	125.0	0.0	 2
1.377214810057168e-05	99747.0	126.0	0.0	 2
1.389867529208307e-05	99745.0	127.0	0.0	 2
1.4035541179528132e-05	99743.0	128.0	0.0	 2
1.4119276897882229e-05	99741.0	129.0	0.0	 2
1.4369911781723877e-05	99739.0	130.0	0.0	 2
1.456094496214475e-05	99737.0	131.0	0.0	 2
1.4759676881944206e-05	99735.0	132.0	0.0	 2
1.4944330897655038e-05	99733.0	133.0	0.0	 2
1.5021082047422163e-05	99731.0	134.0	0.0	 2
1.5320862399626042e-05	99729.0	135.0	0.0	 2
1.545407859939163e-05	99727.0	136.0	0.0	 2
1.546470180690595e-05	99725.0	137.0	0.0	 2
1.5570104191107637e-05	99723.0	138.0	0.0	 2
1.5575226488769626e-05	99721.0	139.0	0.0	 2
1.5615549790538435e-05	99719.0	140.0	0.0	 2
1.5617545447431758e-05	99717.0	141.0	0.0	 2
1.5943726357708064e-05	99715.0	142.0	0.0	 2
1.6028953122017125e-05	99713.0	143.0	0.0	 2
1.606164801172985e-05	99711.0	144.0	0.0	 2
1.61426204888357e-05	99709.0	145.0	0.0	 2
1.6254676347808506e-05	99707.0	146.0	0.0	 2
1.627099570556805e-05	99705.0	147.0	0.0	 2
1.6313676624674317e-05	99703.0	148.0	0.0	 2
1.6358771833558104e-05	99701.0	149.0	0.0	 2
1.6437936217183285e-05	99699.0	150.0	0.0	 2
1.6466230138814145e-05	99697.0	151.0	0.0	 2
1.656524934732407e-05	99695.0	152.0	0.0	 2
1.6691658424781077e-05	99693.0	153.0	0.0	 2
1.6714504372335648e-05	99691.0	154.0	0.0	 2
1.6758628991470302e-05	99689.0	155.0	0.0	 2
1.7102690310655595e-05	99687.0	156.0	0.0	 2
1.7112351978514594e-05	99685.0	157.0	0.0	 2
1.712700097941046e-05	99683.0	158.0	0.0	 2
1.7243358201752037e-05	99681.0	159.0	0.0	 2
1.741922599776911e-05	99679.0	160.0	0.0	 2
1.7481594834969327e-05	99677.0	161.0	0.0	 2
1.7485724670252604e-05	99675.0	162.0	0.0	 2
1.7503670041079815e-05	99673.0	163.0	0.0	 2
1.7503702064252377e-05	99671.0	164.0	0.0	 2
1.7544454056719314e-05	99669.0	165.0	0.0	 2
1.8029412228846405e-05	99667.0	166.0	0.0	 2
1.8115263637042436e-05	99665.0	167.0	0.0	 2
1.8189303494514816e-05	99663.0	168.0	0.0	 2
1.825961366743551e-05	99661.0	169.0	0.0	 2
1.8728308862846158e-05	99659.0	170.0	0.0	 2
1.8896249729625996e-05	99657.0	171.0	0.0	 2
1.8976601545292876e-05	99655.0	172.0	0.0	 2
1.9041419179593915e-05	99653.0	173.0	0.0	 2
1.9090438543206796e-05	99651.0	174.0	0.0	 2
1.9107047147009002e-05	99649.0	175.0	0.0	 2
1.9286624579681924e-05	99647.0	176.0	0.0	 2
1.9420427233365765e-05	99645.0	177.0	0.0	 2
1.9442807102171298e-05	99643.0	178.0	0.0	 2
1.9465632645102457e-05	99641.0	179.0	0.0	 2
1.9567182475816213e-05	99639.0	180.0	0.0	 2
1.962648082061345e-05	99637.0	181.0	0.0	 2
1.975617589424562e-05	99635.0	182.0	0.0	 2
1.990408065818729e-05	99633.0	183.0	0.0	 2
1.998985353208715e-05	99631.0	184.0	0.0	 2
2.0009172622264635e-05	99629.0	185.0	0.0	 2
2.0090739932483163e-05	99627.0	186.0	0.0	 2
2.021097062335875e-05	99625.0	187.0	0.0	 2
2.0245715280382575e-05	99623.0	188.0	0.0	 2
2.030726194433293e-05	99621.0	189.0	0.0	 2
2.039456032921242e-05	99619.0	190.0	0.0	 2
2.042745690422118e-05	99617.0	191.0	0.0	 2
2.061446392862578e-05	99615.0	192.0	0.0	 2
2.065509534249149e-05	99613.0	193.0	0.0	 2
2.0669563671306582e-05	99611.0	194.0	0.0	 2
2.078206422260181e-05	99609.0	195.0	0.0	 2
2.0924359910956942e-05	99607.0	196.0	0.0	 2
2.0951726514960205e-05	99605.0	197.0	0.0	 2
2.098354465881208e-05	99603.0	198.0	0.0	 2
2.1127010934406476e-05	99601.0	199.0	0.0	 2
2.146765792751928e-05	99599.0	200.0	0.0	 2
2.147953049196616e-05	99597.0	201.0	0.0	 2
2.1591215475043933e-05	99595.0	202.0	0.0	 2
2.166458660620563e-05	99593.0	203.0	0.0	 2
2.1700277098989847e-05	99591.0	204.0	0.0	 2
2.181901542894596e-05	99589.0	205.0	0.0	 2
2.1853565247502534e-05	99587.0	206.0	0.0	 2
2.1876050136865907e-05	99585.0	207.0	0.0	 2
2.2143611144647768e-05	99583.0	208.0	0.0	 2
2.2242672745478098e-05	99581.0	209.0	0.0	 2
2.2371328037973626e-05	99579.0	210.0	0.0	 2
2.2433213965852438e-05	99577.0	211.0	0.0	 2
2.245006552012717e-05	99575.0	212.0	0.0	 2
2.2475462155913908e-05	99573.0	213.0	0.0	 2
2.259605688803154e-05	99571.0	214.0	0.0	 2
2.2608601070373952e-05	99569.0	215.0	0.0	 2
2.2626556414679014e-05	99567.0	216.0	0.0	 2
2.2651017935570893e-05	99565.0	217.0	0.0	 2
2.272538089075922e-05	99563.0	218.0	0.0	 2
2.2750631190704122e-05	99561.0	219.0	0.0	 2
2.2774905916806637e-05	99559.0	220.0	0.0	 2
2.2978166923069408e-05	99557.0	221.0	0.0	 2
2.2991874133909287e-05	99555.0	222.0	0.0	 2
2.3013735500121797e-05	99553.0	223.0	0.0	 2
2.3041163279416363e-05	99551.0	224.0	0.0	 2
2.3142712237974114e-05	99549.0	225.0	0.0	 2
2.3238522687655677e-05	99547.0	226.0	0.0	 2
2.3435436321467192e-05	99545.0	227.0	0.0	 2
2.352518370900647e-05	99543.0	228.0	0.0	 2
2.3791263438529644e-05	99541.0	229.0	0.0	 2
2.406502903346788e-05	99539.0	230.0	0.0	 2
2.4167598341040743e-05	99537.0	231.0	0.0	 2
2.4211282929759166e-05	99535.0	232.0	0.0	 2
2.4211991771640628e-05	99533.0	233.0	0.0	 2
2.4332951807760896e-05	99531.0	234.0	0.0	 2
2.461922278274053e-05	99529.0	235.0	0.0	 2
2.4633650102857854e-05	99527.0	236.0	0.0	 2
2.4739577839076475e-05	99526.0	236.0	0.0	 1
2.4786950146853177e-05	99524.0	237.0	0.0	 2
2.486366538173067e-05	99522.0	238.0	0.0	 2
2.4947455036552658e-05	99520.0	239.0	0.0	 2
2.4999639043957073e-05	99518.0	240.0	0.0	 2
2.522402156122169e-05	99516.0	241.0	0.0	 2
2.5452984981799848e-05	99514.0	242.0	0.0	 2
2.5691004695386568e-05	99512.0	243.0	0.0	 2
2.604316589668847e-05	99510.0	244.0	0.0	 2
2.6292815885654188e-05	99508.0	245.0	0.0	 2
2.631176993696569e-05	99506.0	246.0	0.0	 2
2.6399432284554333e-05	99504.0	247.0	0.0	 2
2.6429731722457084e-05	99502.0	248.0	0.0	 2
2.650934009505139e-05	99500.0	249.0	0.0	 2
2.675973220578343e-05	99498.0	250.0	0.0	 2
2.680447766346978e-05	99496.0	251.0	0.0	 2
2.6965294535149485e-05	99494.0	252.0	0.0	 2
2.708406715702464e-05	99492.0	253.0	0.0	 2
2.7124967897349854e-05	99490.0	254.0	0.0	 2
2.712897678513493e-05	99488.0	255.0	0.0	 2
2.7264432172847753e-05	99486.0	256.0	0.0	 2
2.761356107989996e-05	99484.0	257.0	0.0	 2
2.7697591078364486e-05	99482.0	258.0	0.0	 2
2.780452965920348e-05	99480.0	259.0	0.0	 2
2.792574988589577e-05	99478.0	260.0	0.0	 2
2.8103529942236495e-05	99476.0	261.0	0.0	 2
2.8218137519684157e-05	99474.0	262.0	0.0	 2
2.8287239821582032e-05	99472.0	263.0	0.0	 2
2.8609128347667286e-05	99470.0	264.0	0.0	 2
2.8932893115348733e-05	99468.0	265.0	0.0	 2
2.896598365522308e-05	99466.0	266.0	0.0	 2
2.9090600966139565e-05	99464.0	267.0	0.0	 2
2.9164137250097244e-05	99462.0	268.0	0.0	 2
2.9347493100201993e-05	99460.0	269.0	0.0	 2
2.9480836979230595e-05	99458.0	270.0	0.0	 2
2.948981606467523e-05	99456.0	271.0	0.0	 2
2.9840130307630563e-05	99454.0	272.0	0.0	 2
3.000991190190015e-05	99452.0	273.0	0.0	 2
3.0119956939902482e-05	99450.0	274.0	0.0	 2
3.0206615490625262e-05	99448.0	275.0	0.0	 2
3.0285101866891677e-05	99446.0	276.0	0.0	 2
3.030247056278243e-05	99444.0	277.0	0.0	 2
3.03155099520965e-05	99442.0	278.0	0.0	 2
3.0591018287800086e-05	99440.0	279.0	0.0	 2
3.067048262932787e-05	99438.0	280.0	0.0	 2
3.0982169334955166e-05	99436.0	281.0	0.0	 2
3.1007812232762266e-05	99434.0	282.0	0.0	 2
3.102551284367357e-05	99432.0	283.0	0.0	 2
3.115772561962461e-05	99430.0	284.0	0.0	 2
3.123737555536684e-05	99428.0	285.0	0.0	 2
3.131544008529486e-05	99426.0	286.0	0.0	 2
3.1357930757358134e-05	99424.0	287.0	0.0	 2
3.139107603591956e-05	99422.0	288.0	0.0	 2
3.160354010359955e-05	99420.0	289.0	0.0	 2
3.172065388116338e-05	99418.0	290.0	0.0	 2
3.186363252287914e-05	99416.0	291.0	0.0	 2
3.2041910538644e-05	99414.0	292.0	0.0	 2
3.2228385919079087e-05	99412.0	293.0	0.0	 2
3.23819018455847e-05	99410.0	294.0	0.0	 2
3.241177677232028e-05	99408.0	295.0	0.0	 2
3.260501061017975e-05	99406.0	296.0	0.0	 2
3.267030952481532e-05	99404.0	297.0	0.0	 2
3.271037329738941e-05	99402.0	298.0	0.0	 2
3.280727477155619e-05	99400.0	299.0	0.0	 2
3.302180075969448e-05	99398.0	300.0	0.0	 2
3.321443877579412e-05	99396.0	301.0	0.0	 2
3.3281047928235784e-05	99394.0	302.0	0.0	 2
3.35231360904731e-05	99392.0	303.0	0.0	 2
3.362929159851312e-05	99390.0	304.0	0.0	 2
3.388035098324217e-05	99388.0	305.0	0.0	 2
3.388307916801694e-05	99386.0	306.0	0.0	 2
3.412864804027119e-05	99384.0	307.0	0.0	 2
3.415029197672294e-05	99382.0	308.0	0.0	 2
3.416528624895456e-05	99380.0	309.0	0.0	 2
3.4260184617240394e-05	99378.0	310.0	0.0	 2
3.427463551454721e-05	99376.0	311.0	0.0	 2
3.4369193882442506e-05	99374.0	312.0	0.0	 2
3.440452789320089e-05	99372.0	313.0	0.0	 2
3.4468738488521903e-05	99370.0	314.0	0.0	 2
3.447630624404645e-05	99368.0	315.0	0.0	 2
3.447975671051101e-05	99366.0	316.0	0.0	 2
3.4499506534948015e-05	99364.0	317.0	0.0	 2
3.4558543758881546e-05	99362.0	318.0	0.0	 2
3.459729657425082e-05	99360.0	319.0	0.0	 2
3.4712374667722854e-05	99358.0	320.0	0.0	 2
3.472706851507637e-05	99356.0	321.0	0.0	 2
3.478164574370639e-05	99354.0	322.0	0.0	 2
3.480100536366425e-05	99352.0	323.0	0.0	 2
3.4927526667225794e-05	99350.0	324.0	0.0	 2
3.539229982811559e-05	99348.0	325.0	0.0	 2
3.570590737826422e-05	99346.0	326.0	0.0	 2
3.573281618635746e-05	99344.0	327.0	0.0	 2
3.5921029898869585e-05	99342.0	328.0	0.0	 2
3.6120526074938325e-05	99340.0	329.0	0.0	 2
3.621460507381772e-05	99338.0	330.0	0.0	 2
3.627931815954396e-05	99336.0	331.0	0.0	 2
3.6349773336355863e-05	99334.0	332.0	0.0	 2
3.6570145343649765e-05	99332.0	333.0	0.0	 2
3.658972855313494e-05	99330.0	334.0	0.0	 2
3.673480776202941e-05	99328.0	335.0	0.0	 2
3.683628131697103e-05	99326.0	336.0	0.0	 2
3.6988212133327694e-05	99324.0	337.0	0.0	 2
3.723368966281984e-05	99322.0	338.0	0.0	 2
3.7234590662039925e-05	99320.0	339.0	0.0	 2
3.726012604880825e-05	99318.0	340.0	0.0	 2
3.726627040116831e-05	99316.0	341.0	0.0	 2
3.733541898560838e-05	99314.0	342.0	0.0	 2
3.746638062200567e-05	99312.0	343.0	0.0	 2
3.750745546879221e-05	99310.0	344.0	0.0	 2
3.752906725400575e-05	99308.0	345.0	0.0	 2
3.764755974768422e-05	99306.0	346.0	0.0	 2
3.7648643816162176e-05	99304.0	347.0	0.0	 2
3.773764905304287e-05	99302.0	348.0	0.0	 2
3.792785621841724e-05	99300.0	349.0	0.0	 2
3.7942285327013546e-05	99298.0	350.0	0.0	 2
3.79979934934152e-05	99296.0	351.0	0.0	 2
3.8211537562209966e-05	99294.0	352.0	0.0	 2
3.837515116326224e-05	99292.0	353.0	0.0	 2
3.8455873208423283e-05	99290.0	354.0	0.0	 2
3.848257792520237e-05	99288.0	355.0	0.0	 2
3.868508771677415e-05	99286.0	356.0	0.0	 2
3.870574880371837e-05	99284.0	357.0	0.0	 2
3.871617150916755e-05	99282.0	358.0	0.0	 2
3.878502369773357e-05	99280.0	359.0	0.0	 2
3.879351896498455e-05	99278.0	360.0	0.0	 2
3.881462744065664e-05	99276.0	361.0	0.0	 2
3.888259622219072e-05	99274.0	362.0	0.0	 2
3.89057068628245e-05	99272.0	363.0	0.0	 2
3.902249159213842e-05	99270.0	364.0	0.0	 2
3.9115348602786897e-05	99268.0	365.0	0.0	 2
3.91645913299025e-05	99266.0	366.0	0.0	 2
3.9199219948770916e-05	99264.0	367.0	0.0	 2
3.924312214446445e-05	99262.0	368.0	0.0	 2
3.92474278737819e-05	99260.0	369.0	0.0	 2
3.927023769487559e-05	99258.0	370.0	0.0	 2
3.934667983864563e-05	99256.0	371.0	0.0	 2
3.936807259381849e-05	99254.0	372.0	0.0	 2
3.942121495139547e-05	99252.0	373.0	0.0	 2
3.942714528201858e-05	99250.0	374.0	0.0	 2
3.9531634592970205e-05	99248.0	375.0	0.0	 2
3.9640216802394505e-05	99246.0	376.0	0.0	 2
3.967637337574959e-05	99244.0	377.0	0.0	 2
3.9846922943789724e-05	99242.0	378.0	0.0	 2
4.0005835758434634e-05	99240.0	379.0	0.0	 2
4.000707188297131e-05	99238.0	380.0	0.0	 2
4.031078861413633e-05	99236.0	381.0	0.0	 2
4.0359470962666805e-05	99234.0	382.0	0.0	 2
4.045853175979137e-05	99232.0	383.0	0.0	 2
4.051148316199723e-05	99230.0	384.0	0.0	 2
4.0523542700866795e-05	99228.0	385.0	0.0	 2
4.0612664365426446e-05	99226.0	386.0	0.0	 2
4.0624485269754524e-05	99224.0	387.0	0.0	 2
4.078395784069612e-05	99223.0	387.0	0.0	 1
4.079541555488086e-05	99221.0	388.0	0.0	 2
4.079842804927037e-05	99219.0	389.0	0.0	 2
4.086289586973377e-05	99217.0	390.0	0.0	 2
4.105524153217842e-05	99215.0	391.0	0.0	 2
4.113322646175512e-05	99213.0	392.0	0.0	 2
4.131154952711418e-05	99211.0	393.0	0.0	 2
4.134359153894996e-05	99209.0	394.0	0.0	 2
4.1459939622744714e-05	99207.0	395.0	0.0	 2
4.148561747842405e-05	99205.0	396.0	0.0	 2
4.167076405339146e-05	99203.0	397.0	0.0	 2
4.1884980728588605e-05	99201.0	398.0	0.0	 2
4.224283341818618e-05	99199.0	399.0	0.0	 2
4.234767750731893e-05	99197.0	400.0	0.0	 2
4.247165902823797e-05	99195.0	401.0	0.0	 2
4.2855252386542853e-05	99193.0	402.0	0.0	 2
4.292772208937628e-05	99191.0	403.0	0.0	 2
4.322674853989647e-05	99189.0	404.0	0.0	 2
4.3255289605390896e-05	99187.0	405.0	0.0	 2
4.3523427051440844e-05	99185.0	406.0	0.0	 2
4.355958000546789e-05	99183.0	407.0	0.0	 2
4.372776991400947e-05	99181.0	408.0	0.0	 2
4.3745525024481466e-05	99179.0	409.0	0.0	 2
4.377253580570447e-05	99177.0	410.0	0.0	 2
4.3853422852821045e-05	99175.0	411.0	0.0	 2
4.399389328779088e-05	99173.0	412.0	0.0	 2
4.3995897678595006e-05	99171.0	413.0	0.0	 2
4.401517852496583e-05	99169.0	414.0	0.0	 2
4.4048834282195576e-05	99167.0	415.0	0.0	 2
4.409153737299977e-05	99165.0	416.0	0.0	 2
4.416362096546936e-05	99163.0	417.0	0.0	 2
4.446376897006107e-05	99161.0	418.0	0.0	 2
4.4797495050086785e-05	99159.0	419.0	0.0	 2
4.489188418391983e-05	99157.0	420.0	0.0	 2
4.496510293753283e-05	99155.0	421.0	0.0	 2
4.5110845674345215e-05	99153.0	422.0	0.0	 2
4.5172511641151715e-05	99151.0	423.0	0.0	 2
4.520081547183566e-05	99149.0	424.0	0.0	 2
4.527935979958188e-05	99147.0	425.0	0.0	 2
4.5385652941644397e-05	99145.0	426.0	0.0	 2
4.562658159634133e-05	99143.0	427.0	0.0	 2
4.5714712865943125e-05	99141.0	428.0	0.0	 2
4.5765621942838145e-05	99139.0	429.0	0.0	 2
4.582722337888191e-05	99137.0	430.0	0.0	 2
4.594899204792316e-05	99135.0	431.0	0.0	 2
4.6210830208668156e-05	99133.0	432.0	0.0	 2
4.6418132466070057e-05	99131.0	433.0	0.0	 2
4.663651939046248e-05	99129.0	434.0	0.0	 2
4.6637654565070624e-05	99127.0	435.0	0.0	 2
4.673823130927495e-05	99125.0	436.0	0.0	 2
4.690004818690925e-05	99123.0	437.0	0.0	 2
4.7045335155797905e-05	99121.0	438.0	0.0	 2
4.709615807259203e-05	99119.0	439.0	0.0	 2
4.7282356679772366e-05	99117.0	440.0	0.0	 2
4.734219340889846e-05	99115.0	441.0	0.0	 2
4.7455320512866734e-05	99113.0	442.0	0.0	 2
4.750506721551573e-05	99111.0	443.0	0.0	 2
4.7543222631710724e-05	99109.0	444.0	0.0	 2
4.767354098352344e-05	99107.0	445.0	0.0	 2
4.77558042268209e-05	99105.0	446.0	0.0	 2
4.778791195394394e-05	99103.0	447.0	0.0	 2
4.793391368400804e-05	99101.0	448.0	0.0	 2
4.802439155102023e-05	99099.0	449.0	0.0	 2
4.808126793011475e-05	99097.0	450.0	0.0	 2
4.8233063144183706e-05	99095.0	451.0	0.0	 2
4.829340680732998e-05	99093.0	452.0	0.0	 2
4.8316799410186176e-05	99091.0	453.0	0.0	 2
4.8387848980990316e-05	99089.0	454.0	0.0	 2
4.842634993923262e-05	99087.0	455.0	0.0	 2
4.8428859203449854e-05	99085.0	456.0	0.0	 2
4.844906037848176e-05	99083.0	457.0	0.0	 2
4.84520588635897e-05	99081.0	458.0	0.0	 2
4.852176057520286e-05	99079.0	459.0	0.0	 2
4.89033817412867e-05	99077.0	460.0	0.0	 2
4.900454429218898e-05	99075.0	461.0	0.0	 2
4.9078995798492025e-05	99073.0	462.0	0.0	 2
4.9088173669893206e-05	99071.0	463.0	0.0	 2
4.912168857453406e-05	99069.0	464.0	0.0	 2
4.9152832432669995e-05	99067.0	465.0	0.0	 2
4.9272404468390135e-05	99065.0	466.0	0.0	 2
4.930183782540132e-05	99063.0	467.0	0.0	 2
4.935083952063876e-05	99061.0	468.0	0.0	 2
4.936250733673522e-05	99059.0	469.0	0.0	 2
4.9414823657401145e-05	99057.0	470.0	0.0	 2
4.952786167543013e-05	99055.0	471.0	0.0	 2
4.990910926313953e-05	99053.0	472.0	0.0	 2
5.0067784972745056e-05	99051.0	473.0	0.0	 2
5.008851674054949e-05	99049.0	474.0	0.0	 2
5.013558266832715e-05	99047.0	475.0	0.0	 2
5.0203196227818195e-05	99045.0	476.0	0.0	 2
5.033854266075094e-05	99043.0	477.0	0.0	 2
5.034967125955569e-05	99041.0	478.0	0.0	 2
5.048805306036016e-05	99039.0	479.0	0.0	 2
5.050146444456617e-05	99037.0	480.0	0.0	 2
5.051846380449422e-05	99035.0	481.0	0.0	 2
5.054709211360747e-05	99033.0	482.0	0.0	 2
5.063853384615121e-05	99031.0	483.0	0.0	 2
5.065654757510458e-05	99029.0	484.0	0.0	 2
5.087815870151227e-05	99027.0	485.0	0.0	 2
5.090894402982238e-05	99025.0	486.0	0.0	 2
5.09346758083798e-05	99023.0	487.0	0.0	 2
5.103482213516176e-05	99021.0	488.0	0.0	 2
5.1418582909042264e-05	99019.0	489.0	0.0	 2
5.1452559532048625e-05	99017.0	490.0	0.0	 2
5.151894229985067e-05	99015.0	491.0	0.0	 2
5.176273036416337e-05	99013.0	492.0	0.0	 2
5.188279876206264e-05	99011.0	493.0	0.0	 2
5.200813515551567e-05	99009.0	494.0	0.0	 2
5.202251010659665e-05	99007.0	495.0	0.0	 2
5.206710965562261e-05	99005.0	496.0	0.0	 2
5.2140241650518374e-05	99003.0	497.0	0.0	 2
5.223413920373279e-05	99001.0	498.0	0.0	 2
5.2324761206065075e-05	98999.0	499.0	0.0	 2
5.234629252723047e-05	98997.0	500.0	0.0	 2
5.2418179304966035e-05	98995.0	501.0	0.0	 2
5.251357814915485e-05	98993.0	502.0	0.0	 2
5.262245177663067e-05	98991.0	503.0	0.0	 2
5.2634897602112054e-05	98989.0	504.0	0.0	 2
